Symbol,Name,LastSale, MarketCap ,ADR TSO,IPOyear,Sector,Industry,Summary Quote
KOD,Kodiak Sciences Inc,11.97," 441,834,928 ",n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/kod
GRBK,"Green Brick Partners, Inc.",8.72," 441,894,110 ",n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/grbk
KLXE,"KLX Energy Services Holdings, Inc. ",19.09," 441,915,250 ",n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/klxe
SIGA,SIGA Technologies Inc.,5.47," 442,750,136 ",n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/siga
OBSV,ObsEva SA,10.1," 443,279,052 ",n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/obsv
TMCX,Trinity Merger Corp.,10.32," 445,050,000 ",n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tmcx
CHSCN,CHS Inc,26.58," 446,544,000 ",n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscn
VTHR,Vanguard Russell 3000 ETF,132.41," 446,883,750 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vthr
YORW,The York Water Company,34.59," 447,794,876 ",n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/yorw
SRRK,Scholar Rock Holding Corporation,17.09," 448,205,826 ",n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/srrk
PFLT,PennantPark Floating Rate Capital Ltd.,11.62," 450,531,500 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pflt
AGMH,AGM Group Holdings Inc.,13.57," 450,741,866 ",n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/agmh
ESTA,Establishment Labs Holdings Inc.,22.14," 451,860,197 ",n/a,2018,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/esta
CRWD,"CrowdStrike Holdings, Inc.",64.16," 455,108,630 ",n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/crwd
HTBI,"HomeTrust Bancshares, Inc.",25.07," 457,213,749 ",n/a,2012,Finance,Savings Institutions,https://www.nasdaq.com/symbol/htbi
USLM,"United States Lime & Minerals, Inc.",81.51," 457,432,571 ",n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/uslm
SSTI,"ShotSpotter, Inc.",40.5," 458,499,812 ",n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssti
UCFC,United Community Financial Corp.,9.43," 460,132,635 ",n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/ucfc
SVA,"Sinovac Biotech, Ltd.",6.47," 460,249,286 ",n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sva
MOFG,"MidWestOne Financial Group, Inc.",28.34," 460,875,793 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mofg
USAT,"USA Technologies, Inc.",7.72," 463,207,072 ",n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/usat
SLP,"Simulations Plus, Inc.",26.66," 466,955,978 ",n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/slp
JKI,iShares Morningstar Mid-Cap ETF,155.73," 467,190,000 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jki
AUDC,AudioCodes Ltd.,15.93," 467,503,158 ",n/a,1999,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/audc
VUSE,ETF Series Solutions Trust Vident Core US Equity ETF,30.76," 467,552,000 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vuse
WSBF,"Waterstone Financial, Inc.",16.77," 469,258,727 ",n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wsbf
GILT,Gilat Satellite Networks Ltd.,8.5," 469,623,759 ",n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/gilt
FRPH,"FRP Holdings, Inc.",47.28," 469,643,682 ",n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/frph
CTMX,"CytomX Therapeutics, Inc.",10.4," 471,239,226 ",n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctmx
CCD,Calamos Dynamic Convertible & Income Fund,19.35," 472,674,757 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ccd
CHW,Calamos Global Dynamic Income Fund,8," 473,560,496 ",n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/chw
CNBKA,"Century Bancorp, Inc.",85.39," 475,443,750 ",n/a,1987,Finance,Major Banks,https://www.nasdaq.com/symbol/cnbka
MBIN,Merchants Bancorp,16.58," 475,915,023 ",n/a,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/mbin
THFF,First Financial Corporation Indiana,38.88," 477,380,110 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/thff
RVNC,"Revance Therapeutics, Inc.",10.86," 477,911,459 ",n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rvnc
ACLS,"Axcelis Technologies, Inc.",14.59," 480,626,465 ",n/a,2000,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acls
DHIL,"Diamond Hill Investment Group, Inc.",137.73," 481,335,774 ",n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/dhil
ATRS,"Antares Pharma, Inc.",2.96," 481,354,641 ",n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atrs
BFC,Bank First National Corporation,73.31," 482,163,169 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bfc
APEI,"American Public Education, Inc.",29.08," 482,325,533 ",n/a,2007,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apei
GLYC,"GlycoMimetics, Inc.",11.19," 483,197,281 ",n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/glyc
AKBA,"Akebia Therapeutics, Inc.",4.1," 483,236,627 ",n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akba
PRMW,Primo Water Corporation,12.39," 483,829,859 ",n/a,2010,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/prmw
AROW,Arrow Financial Corporation,33.41," 483,917,623 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/arow
CCXI,"ChemoCentryx, Inc.",8.34," 484,119,995 ",n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ccxi
HFFG,HF Foods Group Inc.,22," 487,684,692 ",n/a,2017,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/hffg
ICHR,Ichor Holdings,21.83," 488,542,324 ",n/a,2016,Technology,Semiconductors,https://www.nasdaq.com/symbol/ichr
COWN,Cowen Inc.,16.57," 490,245,704 ",n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cown
BYSI,"BeyondSpring, Inc.",21.15," 490,354,544 ",n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bysi
CSTE,Caesarstone Ltd.,14.29," 491,126,022 ",n/a,2012,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cste
AOBC,American Outdoor Brands Corporation,9.03," 492,658,270 ",n/a,n/a,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aobc
HLIT,Harmonic Inc.,5.55," 492,810,074 ",n/a,1995,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/hlit
WTRH,Waitr Holdings Inc.,6.43," 493,022,700 ",n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wtrh
IBCP,Independent Bank Corporation,21.97," 494,243,228 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ibcp
CHSCM,CHS Inc,26.05," 494,950,000 ",n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscm
PBYI,Puma Biotechnology Inc,12.82," 495,011,571 ",n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pbyi
GPRE,"Green Plains, Inc.",12.02," 497,463,062 ",n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gpre
EEMA,iShares MSCI Emerging Markets Asia ETF,63.45," 498,082,500 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eema
NCMI,"National CineMedia, Inc.",6.31," 498,286,856 ",n/a,2007,Consumer Services,Advertising,https://www.nasdaq.com/symbol/ncmi
VIVO,Meridian Bioscience Inc.,11.69," 498,328,124 ",n/a,1986,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vivo
GMHI,"Gores Metropoulos, Inc.",9.99," 499,500,000 ",n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/gmhi
GRSH,"Gores Holdings III, Inc.",10," 500,000,000 ",n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/grsh
HMTV,"Hemisphere Media Group, Inc.",12.8," 504,372,378 ",n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/hmtv
UCTT,"Ultra Clean Holdings, Inc.",12.86," 505,840,088 ",n/a,2004,Technology,Semiconductors,https://www.nasdaq.com/symbol/uctt
TBBK,"The Bancorp, Inc.",8.96," 505,953,316 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tbbk
DERM,"Dermira, Inc.",9.43," 506,086,581 ",n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/derm
SCOR,"comScore, Inc.",8.36," 506,310,492 ",n/a,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/scor
MIST,Milestone Pharmaceuticals Inc.,20.72," 507,072,044 ",n/a,2019,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mist
SBT,"Sterling Bancorp, Inc.",9.82," 509,009,978 ",n/a,2017,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sbt
FITBI,Fifth Third Bancorp,28.29," 509,220,000 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fitbi
PRTH,"Priority Technology Holdings, Inc.",7.6," 509,304,401 ",n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/prth
TBIO,"Translate Bio, Inc.",10.03," 510,553,569 ",n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tbio
AEGN,Aegion Corp,16.3," 510,883,239 ",n/a,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/aegn
BLBD,Blue Bird Corporation,19.33," 511,385,086 ",n/a,2014,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/blbd
OKDCC,Eaton Vance NextShares Trust II,99.89," 511,936,250 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/okdcc
CASA,"Casa Systems, Inc.",6.12," 512,392,808 ",n/a,2017,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/casa
LMAT,"LeMaitre Vascular, Inc.",26.06," 512,632,306 ",n/a,2006,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmat
PSCH,Invesco S&P SmallCap Health Care ETF,111.71," 513,866,000 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/psch
EZPW,"EZCORP, Inc.",9.27," 513,977,384 ",n/a,1991,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/ezpw
FOSL,"Fossil Group, Inc.",10.2," 514,196,719 ",n/a,1993,Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/fosl
HCKT,"The Hackett Group, Inc.",17.29," 514,202,560 ",n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/hckt
MTRX,Matrix Service Company,19.2," 514,698,298 ",n/a,1990,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/mtrx
FBMS,"The First Bancshares, Inc.",29.99," 514,985,101 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fbms
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,26.36," 515,338,053 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fvc
RECN,"Resources Connection, Inc.",16.1," 515,530,098 ",n/a,2000,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/recn
IFV,First Trust Dorsey Wright International Focus 5 ETF,19," 515,850,038 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifv
ZIXI,Zix Corporation,9.38," 521,033,665 ",n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/zixi
CRNX,"Crinetics Pharmaceuticals, Inc.",21.59," 521,143,241 ",n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crnx
IMXI,"International Money Express, Inc.",13.75," 522,264,256 ",n/a,2017,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/imxi
RBBN,Ribbon Communications Inc. ,4.69," 522,422,950 ",n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/rbbn
MBWM,Mercantile Bank Corporation,31.91," 524,056,877 ",n/a,1998,Finance,Major Banks,https://www.nasdaq.com/symbol/mbwm
PACQ,Pure Acquisition Corp.,10.15," 525,262,500 ",n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/pacq
OSUR,"OraSure Technologies, Inc.",8.54," 526,810,328 ",n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/osur
CARE,Carter Bank & Trust,20.05," 527,060,826 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/care
REGI,"Renewable Energy Group, Inc.",14.07," 529,299,302 ",n/a,2012,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/regi
CEVA,"CEVA, Inc.",24.12," 530,018,186 ",n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/ceva
FCBC,"First Community Bankshares, Inc.",33.65," 530,217,330 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fcbc
KBWB,Invesco KBW Bank ETF,49.81," 530,476,500 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kbwb
AGYS,"Agilysys, Inc.",22.68," 532,867,235 ",n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/agys
QCRH,"QCR Holdings, Inc.",33.82," 532,944,387 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/qcrh
VECO,Veeco Instruments Inc.,10.95," 532,993,396 ",n/a,1994,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/veco
HTBK,Heritage Commerce Corp,12.3," 533,128,162 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/htbk
FLIC,The First of Long Island Corporation,21.44," 533,873,431 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/flic
ERII,"Energy Recovery, Inc.",9.81," 534,435,713 ",n/a,2008,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/erii
AKRX,"Akorn, Inc.",4.25," 534,863,682 ",n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akrx
CLNE,Clean Energy Fuels Corp.,2.62," 536,194,077 ",n/a,2007,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/clne
AMAL,Amalgamated Bank,17," 540,116,945 ",n/a,2018,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/amal
RILY,"B. Riley Financial, Inc.",20.39," 540,862,449 ",n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rily
UNFI,"United Natural Foods, Inc.",10.27," 541,274,969 ",n/a,2019,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/unfi
