symbol,date,nav,shares
AGG,2004-05-05,100.04,4700000.0
AGG,2004-05-06,99.76,4700000.0
AGG,2004-05-07,98.89,4700000.0
AGG,2004-05-10,98.92,4700000.0
AGG,2004-05-11,99.07,4700000.0
AGG,2004-05-12,99.05,4700000.0
AGG,2004-05-13,98.81,4700000.0
AGG,2004-05-14,99.17,4700000.0
AGG,2004-05-17,99.6,4700000.0
AGG,2004-05-18,99.45,4700000.0
AGG,2004-05-19,99.18,4700000.0
AGG,2004-05-20,99.5,4700000.0
AGG,2004-05-21,99.31,4700000.0
AGG,2004-05-24,99.44,4700000.0
AGG,2004-05-25,99.49,4700000.0
AGG,2004-05-26,99.79,4700000.0
AGG,2004-05-27,100.2,4700000.0
AGG,2004-05-28,99.92,4700000.0
AGG,2004-06-01,99.39,4700000.0
AGG,2004-06-02,99.25,4700000.0
AGG,2004-06-03,99.34,4700000.0
AGG,2004-06-04,99.11,5000000.0
AGG,2004-06-07,99.25,5000000.0
AGG,2004-06-08,99.25,5000000.0
AGG,2004-06-09,99.04,5300000.0
AGG,2004-06-10,99.08,5300000.0
AGG,2004-06-14,98.65,5300000.0
AGG,2004-06-15,99.53,5300000.0
AGG,2004-06-16,99.36,5300000.0
AGG,2004-06-17,99.56,5300000.0
AGG,2004-06-18,99.53,5300000.0
AGG,2004-06-21,99.63,5300000.0
AGG,2004-06-22,99.59,5300000.0
AGG,2004-06-23,99.65,5300000.0
AGG,2004-06-24,99.89,5300000.0
AGG,2004-06-25,99.91,5300000.0
AGG,2004-06-28,99.48,5300000.0
AGG,2004-06-29,99.7,5400000.0
AGG,2004-06-30,100.11,5400000.0
AGG,2004-07-01,100.1,5400000.0
AGG,2004-07-02,100.59,5400000.0
AGG,2004-07-06,100.54,5400000.0
AGG,2004-07-07,100.53,5900000.0
AGG,2004-07-08,100.6,5900000.0
AGG,2004-07-09,100.64,5900000.0
AGG,2004-07-12,100.73,5900000.0
AGG,2004-07-13,100.57,5900000.0
AGG,2004-07-14,100.52,5900000.0
AGG,2004-07-15,100.54,5900000.0
AGG,2004-07-16,101.11,5900000.0
AGG,2004-07-19,101.11,5900000.0
AGG,2004-07-20,100.71,5900000.0
AGG,2004-07-21,100.58,5900000.0
AGG,2004-07-22,100.7,5900000.0
AGG,2004-07-23,100.81,5900000.0
AGG,2004-07-26,100.67,5900000.0
AGG,2004-07-27,100.17,5900000.0
AGG,2004-07-28,100.25,5900000.0
AGG,2004-07-29,100.36,5900000.0
AGG,2004-07-30,100.81,5900000.0
AGG,2004-08-02,100.58,5900000.0
AGG,2004-08-03,100.71,5900000.0
AGG,2004-08-04,100.71,5900000.0
AGG,2004-08-05,100.83,5900000.0
AGG,2004-08-06,101.7,5900000.0
AGG,2004-08-09,101.59,5900000.0
AGG,2004-08-10,101.35,5900000.0
AGG,2004-08-11,101.45,5900000.0
AGG,2004-08-12,101.58,5900000.0
AGG,2004-08-13,101.79,5900000.0
AGG,2004-08-16,101.64,5900000.0
AGG,2004-08-17,101.89,5900000.0
AGG,2004-08-18,101.8,6400000.0
AGG,2004-08-19,101.93,6400000.0
AGG,2004-08-20,101.85,6400000.0
AGG,2004-08-23,101.7,6400000.0
AGG,2004-08-24,101.72,6600000.0
AGG,2004-08-25,101.78,6600000.0
AGG,2004-08-26,101.93,6600000.0
AGG,2004-08-27,101.94,6600000.0
AGG,2004-08-30,102.14,6600000.0
AGG,2004-08-31,102.41,6700000.0
AGG,2004-09-01,102.14,6700000.0
AGG,2004-09-02,101.88,6700000.0
AGG,2004-09-03,101.44,6700000.0
AGG,2004-09-07,101.7,6700000.0
AGG,2004-09-08,102.09,6700000.0
AGG,2004-09-09,101.96,6700000.0
AGG,2004-09-10,102.04,6700000.0
AGG,2004-09-13,102.15,6700000.0
AGG,2004-09-14,102.29,6700000.0
AGG,2004-09-15,102.16,6700000.0
AGG,2004-09-16,102.57,6700000.0
AGG,2004-09-17,102.3,7200000.0
AGG,2004-09-20,102.62,7200000.0
AGG,2004-09-21,102.66,7200000.0
AGG,2004-09-22,102.84,7200000.0
AGG,2004-09-23,102.63,7200000.0
AGG,2004-09-24,102.6,7200000.0
AGG,2004-09-27,102.76,7200000.0
AGG,2004-09-28,102.72,7200000.0
AGG,2004-09-29,102.43,7200000.0
AGG,2004-09-30,102.36,7200000.0
AGG,2004-10-01,101.79,7200000.0
AGG,2004-10-04,101.9,7200000.0
AGG,2004-10-05,101.93,7200000.0
AGG,2004-10-06,101.72,7200000.0
AGG,2004-10-07,101.65,7200000.0
AGG,2004-10-08,102.18,7200000.0
AGG,2004-10-11,102.21,7200000.0
AGG,2004-10-12,102.36,7200000.0
AGG,2004-10-13,102.49,7200000.0
AGG,2004-10-14,102.76,7200000.0
AGG,2004-10-15,102.6,7200000.0
AGG,2004-10-18,102.63,7200000.0
AGG,2004-10-19,102.67,7200000.0
AGG,2004-10-20,102.86,7200000.0
AGG,2004-10-21,102.84,7200000.0
AGG,2004-10-22,102.92,7200000.0
AGG,2004-10-25,103.0,7200000.0
AGG,2004-10-26,102.95,7200000.0
AGG,2004-10-27,102.59,7700000.0
AGG,2004-10-28,102.66,7700000.0
AGG,2004-10-29,102.9,7700000.0
AGG,2004-11-01,102.41,7700000.0
AGG,2004-11-02,102.48,7700000.0
AGG,2004-11-03,102.57,7700000.0
AGG,2004-11-04,102.57,7700000.0
AGG,2004-11-05,102.08,7700000.0
AGG,2004-11-08,102.01,7700000.0
AGG,2004-11-09,102.0,7700000.0
AGG,2004-11-10,101.87,7700000.0
AGG,2004-11-11,101.87,7700000.0
AGG,2004-11-12,102.11,7700000.0
AGG,2004-11-15,102.14,7700000.0
AGG,2004-11-16,102.08,7700000.0
AGG,2004-11-17,102.37,8200000.0
AGG,2004-11-18,102.48,8200000.0
AGG,2004-11-19,102.18,8200000.0
AGG,2004-11-22,102.33,8200000.0
AGG,2004-11-23,102.29,8500000.0
AGG,2004-11-24,102.23,8500000.0
AGG,2004-11-26,102.09,8500000.0
AGG,2004-11-29,101.79,8500000.0
AGG,2004-11-30,101.76,8500000.0
AGG,2004-12-01,101.41,8500000.0
AGG,2004-12-02,101.3,8500000.0
AGG,2004-12-03,101.87,8500000.0
AGG,2004-12-06,102.06,8500000.0
AGG,2004-12-07,102.1,8500000.0
AGG,2004-12-08,102.47,8500000.0
AGG,2004-12-09,102.35,8500000.0
AGG,2004-12-10,102.39,8500000.0
AGG,2004-12-13,102.42,8500000.0
AGG,2004-12-14,102.48,9100000.0
AGG,2004-12-15,102.71,9100000.0
AGG,2004-12-16,102.3,9100000.0
AGG,2004-12-17,102.21,9100000.0
AGG,2004-12-20,102.24,9100000.0
AGG,2004-12-21,102.38,9100000.0
AGG,2004-12-22,102.31,9100000.0
AGG,2004-12-23,102.27,9100000.0
AGG,2004-12-27,102.03,9600000.0
AGG,2004-12-28,102.02,9600000.0
AGG,2004-12-29,101.92,9600000.0
AGG,2004-12-30,102.16,9700000.0
AGG,2004-12-31,102.05,9700000.0
AGG,2005-01-03,102.08,9700000.0
AGG,2005-01-04,101.79,9700000.0
AGG,2005-01-05,101.81,10500000.0
AGG,2005-01-06,101.86,10800000.0
AGG,2005-01-07,101.84,10800000.0
AGG,2005-01-10,101.88,10800000.0
AGG,2005-01-11,102.02,10800000.0
AGG,2005-01-12,102.11,10800000.0
AGG,2005-01-13,102.33,10800000.0
AGG,2005-01-14,102.21,11000000.0
AGG,2005-01-18,102.29,11000000.0
AGG,2005-01-19,102.35,11200000.0
AGG,2005-01-20,102.47,11200000.0
AGG,2005-01-21,102.6,11200000.0
AGG,2005-01-24,102.68,11200000.0
AGG,2005-01-25,102.46,11700000.0
AGG,2005-01-26,102.42,11700000.0
AGG,2005-01-27,102.38,11700000.0
AGG,2005-01-28,102.62,11800000.0
AGG,2005-01-31,102.65,11800000.0
AGG,2005-02-01,102.34,11800000.0
AGG,2005-02-02,102.35,11800000.0
AGG,2005-02-03,102.28,11800000.0
AGG,2005-02-04,102.67,12100000.0
AGG,2005-02-07,102.79,12100000.0
AGG,2005-02-08,102.84,12100000.0
AGG,2005-02-09,103.07,12100000.0
AGG,2005-02-10,102.74,12200000.0
AGG,2005-02-11,102.62,12200000.0
AGG,2005-02-14,102.71,12200000.0
AGG,2005-02-15,102.64,12200000.0
AGG,2005-02-16,102.44,12300000.0
AGG,2005-02-17,102.39,12300000.0
AGG,2005-02-18,102.1,12300000.0
AGG,2005-02-22,102.03,12300000.0
AGG,2005-02-23,102.09,12300000.0
AGG,2005-02-24,102.03,12300000.0
AGG,2005-02-25,102.06,12300000.0
AGG,2005-02-28,101.72,12700000.0
AGG,2005-03-01,101.38,12700000.0
AGG,2005-03-02,101.39,12700000.0
AGG,2005-03-03,101.38,12800000.0
AGG,2005-03-04,101.72,12900000.0
AGG,2005-03-07,101.8,12900000.0
AGG,2005-03-08,101.52,13500000.0
AGG,2005-03-09,100.96,14000000.0
AGG,2005-03-10,101.13,14100000.0
AGG,2005-03-11,100.83,14100000.0
AGG,2005-03-14,100.91,14600000.0
AGG,2005-03-15,100.82,14600000.0
AGG,2005-03-16,100.87,14600000.0
AGG,2005-03-17,101.04,14600000.0
AGG,2005-03-18,100.91,14600000.0
AGG,2005-03-21,100.83,14600000.0
AGG,2005-03-22,100.43,14600000.0
AGG,2005-03-23,100.36,14600000.0
AGG,2005-03-24,100.45,14600000.0
AGG,2005-03-28,100.33,14600000.0
AGG,2005-03-29,100.44,14600000.0
AGG,2005-03-30,100.6,14600000.0
AGG,2005-03-31,100.85,15100000.0
AGG,2005-04-01,100.71,15100000.0
AGG,2005-04-04,100.72,15100000.0
AGG,2005-04-05,100.66,15100000.0
AGG,2005-04-06,100.81,15100000.0
AGG,2005-04-07,100.69,15200000.0
AGG,2005-04-08,100.6,15200000.0
AGG,2005-04-11,100.74,15200000.0
AGG,2005-04-12,101.11,15200000.0
AGG,2005-04-13,101.1,15200000.0
AGG,2005-04-14,101.15,16200000.0
AGG,2005-04-15,101.42,16200000.0
AGG,2005-04-18,101.53,16200000.0
AGG,2005-04-19,101.79,16200000.0
AGG,2005-04-20,101.79,16200000.0
AGG,2005-04-21,101.46,16500000.0
AGG,2005-04-22,101.66,16600000.0
AGG,2005-04-25,101.69,16600000.0
AGG,2005-04-26,101.63,16600000.0
AGG,2005-04-27,101.73,16600000.0
AGG,2005-04-28,101.99,16600000.0
AGG,2005-04-29,101.83,16600000.0
AGG,2005-05-02,101.57,16600000.0
AGG,2005-05-03,101.52,16600000.0
AGG,2005-05-04,101.63,16600000.0
AGG,2005-05-05,101.78,16600000.0
AGG,2005-05-06,101.33,16600000.0
AGG,2005-05-09,101.31,16600000.0
AGG,2005-05-10,101.53,16600000.0
AGG,2005-05-11,101.56,16600000.0
AGG,2005-05-12,101.66,16600000.0
AGG,2005-05-13,101.79,16600000.0
AGG,2005-05-16,101.79,16600000.0
AGG,2005-05-17,101.81,16600000.0
AGG,2005-05-18,102.02,16600000.0
AGG,2005-05-19,101.9,16600000.0
AGG,2005-05-20,101.86,17100000.0
AGG,2005-05-23,102.14,17200000.0
AGG,2005-05-24,102.28,17200000.0
AGG,2005-05-25,102.19,17200000.0
AGG,2005-05-26,102.2,17200000.0
AGG,2005-05-27,102.26,17200000.0
AGG,2005-05-31,102.62,17200000.0
AGG,2005-06-01,102.71,17200000.0
AGG,2005-06-02,102.75,17200000.0
AGG,2005-06-03,102.46,17200000.0
AGG,2005-06-06,102.53,17200000.0
AGG,2005-06-07,102.74,17700000.0
AGG,2005-06-08,102.6,17700000.0
AGG,2005-06-09,102.49,17800000.0
AGG,2005-06-10,102.18,18200000.0
AGG,2005-06-13,102.07,18200000.0
AGG,2005-06-14,101.94,18200000.0
AGG,2005-06-15,101.98,18200000.0
AGG,2005-06-16,102.16,18200000.0
AGG,2005-06-17,102.16,18200000.0
AGG,2005-06-20,102.12,18200000.0
AGG,2005-06-21,102.34,18200000.0
AGG,2005-06-22,102.77,18200000.0
AGG,2005-06-23,102.7,18200000.0
AGG,2005-06-24,102.88,18700000.0
AGG,2005-06-27,102.96,18700000.0
AGG,2005-06-28,102.72,19100000.0
AGG,2005-06-29,102.65,19100000.0
AGG,2005-06-30,102.85,19100000.0
AGG,2005-07-01,102.13,19100000.0
AGG,2005-07-05,101.9,19100000.0
AGG,2005-07-06,102.05,19600000.0
AGG,2005-07-07,102.19,19700000.0
AGG,2005-07-08,101.95,19800000.0
AGG,2005-07-11,102.01,19800000.0
AGG,2005-07-12,101.88,19800000.0
AGG,2005-07-13,101.83,19800000.0
AGG,2005-07-14,101.79,19800000.0
AGG,2005-07-15,101.84,19800000.0
AGG,2005-07-18,101.68,19800000.0
AGG,2005-07-19,101.81,20300000.0
AGG,2005-07-20,101.92,20400000.0
AGG,2005-07-21,101.48,20400000.0
AGG,2005-07-22,101.71,20400000.0
AGG,2005-07-25,101.64,20400000.0
AGG,2005-07-26,101.68,20400000.0
AGG,2005-07-27,101.59,20400000.0
AGG,2005-07-28,101.88,21100000.0
AGG,2005-07-29,101.57,21100000.0
AGG,2005-08-01,101.11,21100000.0
AGG,2005-08-02,101.05,21100000.0
AGG,2005-08-03,101.21,21100000.0
AGG,2005-08-04,101.14,21100000.0
AGG,2005-08-05,100.79,21700000.0
AGG,2005-08-08,100.7,21700000.0
AGG,2005-08-09,100.82,21700000.0
AGG,2005-08-10,100.86,21700000.0
AGG,2005-08-11,101.13,21700000.0
AGG,2005-08-12,101.47,21700000.0
AGG,2005-08-15,101.34,21700000.0
AGG,2005-08-16,101.54,21900000.0
AGG,2005-08-17,101.34,21900000.0
AGG,2005-08-18,101.6,22400000.0
AGG,2005-08-19,101.62,22400000.0
AGG,2005-08-22,101.64,22400000.0
AGG,2005-08-23,101.76,22400000.0
AGG,2005-08-24,101.8,22400000.0
AGG,2005-08-25,101.89,22400000.0
AGG,2005-08-26,101.75,22400000.0
AGG,2005-08-29,101.84,22400000.0
AGG,2005-08-30,102.19,22400000.0
AGG,2005-08-31,102.52,22400000.0
AGG,2005-09-01,102.27,22900000.0
AGG,2005-09-02,102.21,22900000.0
AGG,2005-09-06,102.03,22900000.0
AGG,2005-09-07,101.79,22900000.0
AGG,2005-09-08,101.78,23100000.0
AGG,2005-09-09,101.85,23100000.0
AGG,2005-09-12,101.71,23100000.0
AGG,2005-09-13,101.88,23100000.0
AGG,2005-09-14,101.77,23100000.0
AGG,2005-09-15,101.58,23100000.0
AGG,2005-09-16,101.37,23100000.0
AGG,2005-09-19,101.48,23100000.0
AGG,2005-09-20,101.43,23700000.0
AGG,2005-09-21,101.64,23700000.0
AGG,2005-09-22,101.71,23700000.0
AGG,2005-09-23,101.41,23700000.0
AGG,2005-09-26,101.27,23700000.0
AGG,2005-09-27,101.24,23700000.0
AGG,2005-09-28,101.38,23700000.0
AGG,2005-09-29,101.26,23700000.0
AGG,2005-09-30,101.09,24400000.0
AGG,2005-10-03,100.53,24400000.0
AGG,2005-10-04,100.59,24400000.0
AGG,2005-10-05,100.67,24400000.0
AGG,2005-10-06,100.68,24400000.0
AGG,2005-10-07,100.71,24900000.0
AGG,2005-10-10,100.74,24900000.0
AGG,2005-10-11,100.64,24900000.0
AGG,2005-10-12,100.4,24900000.0
AGG,2005-10-13,100.23,25100000.0
AGG,2005-10-14,100.17,25100000.0
AGG,2005-10-17,100.21,25100000.0
AGG,2005-10-18,100.28,25100000.0
AGG,2005-10-19,100.39,25100000.0
AGG,2005-10-20,100.37,25100000.0
AGG,2005-10-21,100.67,25100000.0
AGG,2005-10-24,100.48,25600000.0
AGG,2005-10-25,100.21,25600000.0
AGG,2005-10-26,99.83,25600000.0
AGG,2005-10-27,99.94,25600000.0
AGG,2005-10-28,99.89,25600000.0
AGG,2005-10-31,99.94,25600000.0
AGG,2005-11-01,99.5,25600000.0
AGG,2005-11-02,99.34,26100000.0
AGG,2005-11-03,99.13,26400000.0
AGG,2005-11-04,99.07,26400000.0
AGG,2005-11-07,99.17,26400000.0
AGG,2005-11-08,99.51,26400000.0
AGG,2005-11-09,99.23,26400000.0
AGG,2005-11-10,99.55,26400000.0
AGG,2005-11-11,99.57,26400000.0
AGG,2005-11-14,99.37,26400000.0
AGG,2005-11-15,99.55,26900000.0
AGG,2005-11-16,99.85,26900000.0
AGG,2005-11-17,100.02,26900000.0
AGG,2005-11-18,99.84,26900000.0
AGG,2005-11-21,100.06,26900000.0
AGG,2005-11-22,100.28,26900000.0
AGG,2005-11-23,100.09,27700000.0
AGG,2005-11-25,100.29,27700000.0
AGG,2005-11-28,100.43,28200000.0
AGG,2005-11-29,100.09,28300000.0
AGG,2005-11-30,100.0,28300000.0
AGG,2005-12-01,99.46,28300000.0
AGG,2005-12-02,99.49,28300000.0
AGG,2005-12-05,99.34,28300000.0
AGG,2005-12-06,99.68,28300000.0
AGG,2005-12-07,99.61,28400000.0
AGG,2005-12-08,99.88,28400000.0
AGG,2005-12-09,99.59,28400000.0
AGG,2005-12-12,99.58,28400000.0
AGG,2005-12-13,99.67,28400000.0
AGG,2005-12-14,100.06,28400000.0
AGG,2005-12-15,100.01,28900000.0
AGG,2005-12-16,100.13,28900000.0
AGG,2005-12-19,100.17,28900000.0
AGG,2005-12-20,100.08,28900000.0
AGG,2005-12-21,100.0,28900000.0
AGG,2005-12-22,100.25,28900000.0
AGG,2005-12-23,100.5,28900000.0
AGG,2005-12-27,100.71,28900000.0
AGG,2005-12-28,100.19,28900000.0
AGG,2005-12-29,100.2,28900000.0
AGG,2005-12-30,100.13,28900000.0
AGG,2006-01-03,100.3,28900000.0
AGG,2006-01-04,100.42,28900000.0
AGG,2006-01-05,100.45,28900000.0
AGG,2006-01-06,100.38,28900000.0
AGG,2006-01-09,100.45,28900000.0
AGG,2006-01-10,100.23,28900000.0
AGG,2006-01-11,100.1,29100000.0
AGG,2006-01-12,100.35,29100000.0
AGG,2006-01-13,100.65,29100000.0
AGG,2006-01-17,100.76,29600000.0
AGG,2006-01-18,100.73,29600000.0
AGG,2006-01-19,100.59,29600000.0
AGG,2006-01-20,100.69,29600000.0
AGG,2006-01-23,100.77,29600000.0
AGG,2006-01-24,100.65,29600000.0
AGG,2006-01-25,100.27,29600000.0
AGG,2006-01-26,100.07,29600000.0
AGG,2006-01-27,100.16,30100000.0
AGG,2006-01-30,100.09,30100000.0
AGG,2006-01-31,100.13,30100000.0
AGG,2006-02-01,99.58,30100000.0
AGG,2006-02-02,99.62,30100000.0
AGG,2006-02-03,99.75,30100000.0
AGG,2006-02-06,99.76,30100000.0
AGG,2006-02-07,99.7,30100000.0
AGG,2006-02-08,99.59,30100000.0
AGG,2006-02-09,99.68,30600000.0
AGG,2006-02-10,99.54,30600000.0
AGG,2006-02-13,99.58,30600000.0
AGG,2006-02-14,99.46,30600000.0
AGG,2006-02-15,99.51,30800000.0
AGG,2006-02-16,99.58,30800000.0
AGG,2006-02-17,99.87,30800000.0
AGG,2006-02-21,99.83,30800000.0
AGG,2006-02-22,99.99,30800000.0
AGG,2006-02-23,99.86,31400000.0
AGG,2006-02-24,99.9,31400000.0
AGG,2006-02-27,99.87,31400000.0
AGG,2006-02-28,100.08,31400000.0
AGG,2006-03-01,99.51,31400000.0
AGG,2006-03-02,99.29,31400000.0
AGG,2006-03-03,99.1,31900000.0
AGG,2006-03-06,98.88,31900000.0
AGG,2006-03-07,98.88,31900000.0
AGG,2006-03-08,98.9,31900000.0
AGG,2006-03-09,98.96,32100000.0
AGG,2006-03-10,98.89,32100000.0
AGG,2006-03-13,98.83,32100000.0
AGG,2006-03-14,99.23,32100000.0
AGG,2006-03-15,99.1,32100000.0
AGG,2006-03-16,99.49,32600000.0
AGG,2006-03-17,99.38,32600000.0
AGG,2006-03-20,99.49,32600000.0
AGG,2006-03-21,99.19,32600000.0
AGG,2006-03-22,99.25,32600000.0
AGG,2006-03-23,99.12,32600000.0
AGG,2006-03-24,99.44,32600000.0
AGG,2006-03-27,99.35,32600000.0
AGG,2006-03-28,99.01,32600000.0
AGG,2006-03-29,98.88,32600000.0
AGG,2006-03-30,98.67,33100000.0
AGG,2006-03-31,98.7,33100000.0
AGG,2006-04-03,98.23,33100000.0
AGG,2006-04-04,98.32,33100000.0
AGG,2006-04-05,98.48,33600000.0
AGG,2006-04-06,98.28,33600000.0
AGG,2006-04-07,97.98,33600000.0
AGG,2006-04-10,98.02,33600000.0
AGG,2006-04-11,98.16,33600000.0
AGG,2006-04-12,97.98,33600000.0
AGG,2006-04-13,97.73,34100000.0
AGG,2006-04-17,97.95,34300000.0
AGG,2006-04-18,98.17,34300000.0
AGG,2006-04-19,98.0,34300000.0
AGG,2006-04-20,97.97,34300000.0
AGG,2006-04-21,98.09,34300000.0
AGG,2006-04-24,98.26,34300000.0
AGG,2006-04-25,97.92,34300000.0
AGG,2006-04-26,97.76,34300000.0
AGG,2006-04-27,97.96,34300000.0
AGG,2006-04-28,98.09,34300000.0
AGG,2006-05-01,97.44,34300000.0
AGG,2006-05-02,97.55,34300000.0
AGG,2006-05-03,97.4,34300000.0
AGG,2006-05-04,97.38,34300000.0
AGG,2006-05-05,97.59,34300000.0
AGG,2006-05-08,97.57,34300000.0
AGG,2006-05-09,97.56,34300000.0
AGG,2006-05-10,97.56,34300000.0
AGG,2006-05-11,97.47,34300000.0
AGG,2006-05-12,97.24,34300000.0
AGG,2006-05-15,97.41,34300000.0
AGG,2006-05-16,97.64,34300000.0
AGG,2006-05-17,97.43,34800000.0
AGG,2006-05-18,97.77,34800000.0
AGG,2006-05-19,97.81,35000000.0
AGG,2006-05-22,97.89,35000000.0
AGG,2006-05-23,97.78,35500000.0
AGG,2006-05-24,97.91,35500000.0
AGG,2006-05-25,97.74,35500000.0
AGG,2006-05-26,97.87,35500000.0
AGG,2006-05-30,97.76,35500000.0
AGG,2006-05-31,97.59,35500000.0
AGG,2006-06-01,97.27,35500000.0
AGG,2006-06-02,97.86,36000000.0
AGG,2006-06-05,97.74,36000000.0
AGG,2006-06-06,97.8,36000000.0
AGG,2006-06-07,97.71,36000000.0
AGG,2006-06-08,97.84,36000000.0
AGG,2006-06-09,97.89,36200000.0
AGG,2006-06-12,97.92,36200000.0
AGG,2006-06-13,98.03,36200000.0
AGG,2006-06-14,97.59,36200000.0
AGG,2006-06-15,97.38,36700000.0
AGG,2006-06-16,97.25,36700000.0
AGG,2006-06-19,97.23,36700000.0
AGG,2006-06-20,97.18,36700000.0
AGG,2006-06-21,97.16,37200000.0
AGG,2006-06-22,96.96,37200000.0
AGG,2006-06-23,96.82,37200000.0
AGG,2006-06-26,96.79,37200000.0
AGG,2006-06-27,96.93,37200000.0
AGG,2006-06-28,96.8,37200000.0
AGG,2006-06-29,97.06,37200000.0
AGG,2006-06-30,97.4,37200000.0
AGG,2006-07-03,97.0,37200000.0
AGG,2006-07-05,96.66,37200000.0
AGG,2006-07-06,96.85,37200000.0
AGG,2006-07-07,97.13,37200000.0
AGG,2006-07-10,97.18,37200000.0
AGG,2006-07-11,97.3,37300000.0
AGG,2006-07-12,97.32,37300000.0
AGG,2006-07-13,97.46,37300000.0
AGG,2006-07-14,97.49,37300000.0
AGG,2006-07-17,97.49,37300000.0
AGG,2006-07-18,97.22,37800000.0
AGG,2006-07-19,97.61,37800000.0
AGG,2006-07-20,97.8,37800000.0
AGG,2006-07-21,97.76,37800000.0
AGG,2006-07-24,97.81,37800000.0
AGG,2006-07-25,97.7,37800000.0
AGG,2006-07-26,97.87,37800000.0
AGG,2006-07-27,97.9,37800000.0
AGG,2006-07-28,98.22,37800000.0
AGG,2006-07-31,98.29,37800000.0
AGG,2006-08-01,97.91,37800000.0
AGG,2006-08-02,98.02,37800000.0
AGG,2006-08-03,98.05,37800000.0
AGG,2006-08-04,98.32,38000000.0
AGG,2006-08-07,98.25,38000000.0
AGG,2006-08-08,98.29,38100000.0
AGG,2006-08-09,98.28,38100000.0
AGG,2006-08-10,98.26,38600000.0
AGG,2006-08-11,98.11,38600000.0
AGG,2006-08-14,97.99,38600000.0
AGG,2006-08-15,98.34,38600000.0
AGG,2006-08-16,98.65,38600000.0
AGG,2006-08-17,98.67,39000000.0
AGG,2006-08-18,98.82,39000000.0
AGG,2006-08-21,98.9,39000000.0
AGG,2006-08-22,98.94,39000000.0
AGG,2006-08-23,98.92,39000000.0
AGG,2006-08-24,98.95,39000000.0
AGG,2006-08-25,99.04,39500000.0
AGG,2006-08-28,99.02,39500000.0
AGG,2006-08-29,99.09,39500000.0
AGG,2006-08-30,99.18,39500000.0
AGG,2006-08-31,99.33,39500000.0
AGG,2006-09-01,99.01,39500000.0
AGG,2006-09-05,98.88,39500000.0
AGG,2006-09-06,98.81,39500000.0
AGG,2006-09-07,98.87,39500000.0
AGG,2006-09-08,98.99,39500000.0
AGG,2006-09-11,98.9,39500000.0
AGG,2006-09-12,99.05,39500000.0
AGG,2006-09-13,99.09,39500000.0
AGG,2006-09-14,98.96,39500000.0
AGG,2006-09-15,98.94,39500000.0
AGG,2006-09-18,98.91,39500000.0
AGG,2006-09-19,99.25,39700000.0
AGG,2006-09-20,99.29,39700000.0
AGG,2006-09-21,99.67,39700000.0
AGG,2006-09-22,99.87,39700000.0
AGG,2006-09-25,100.08,40200000.0
AGG,2006-09-26,99.96,40200000.0
AGG,2006-09-27,99.95,40400000.0
AGG,2006-09-28,99.84,40400000.0
AGG,2006-09-29,99.82,40400000.0
AGG,2006-10-02,99.51,40400000.0
AGG,2006-10-03,99.56,40700000.0
AGG,2006-10-04,99.8,41500000.0
AGG,2006-10-05,99.62,41500000.0
AGG,2006-10-06,99.25,41600000.0
AGG,2006-10-09,99.29,41600000.0
AGG,2006-10-10,99.04,41600000.0
AGG,2006-10-11,98.89,41900000.0
AGG,2006-10-12,98.95,43900000.0
AGG,2006-10-13,98.86,43900000.0
AGG,2006-10-16,99.01,43900000.0
AGG,2006-10-17,99.09,43900000.0
AGG,2006-10-18,99.16,43900000.0
AGG,2006-10-19,99.08,44100000.0
AGG,2006-10-20,99.11,44100000.0
AGG,2006-10-23,98.96,44100000.0
AGG,2006-10-24,98.98,44100000.0
AGG,2006-10-25,99.2,44100000.0
AGG,2006-10-26,99.48,44600000.0
AGG,2006-10-27,99.7,44600000.0
AGG,2006-10-30,99.75,44600000.0
AGG,2006-10-31,100.07,44600000.0
AGG,2006-11-01,99.87,44600000.0
AGG,2006-11-02,99.75,44600000.0
AGG,2006-11-03,99.25,44600000.0
AGG,2006-11-06,99.34,44600000.0
AGG,2006-11-07,99.58,44600000.0
AGG,2006-11-08,99.71,44600000.0
AGG,2006-11-09,99.75,44600000.0
AGG,2006-11-10,99.92,44800000.0
AGG,2006-11-13,99.86,44900000.0
AGG,2006-11-14,100.05,44900000.0
AGG,2006-11-15,99.86,44900000.0
AGG,2006-11-16,99.73,44900000.0
AGG,2006-11-17,100.0,45700000.0
AGG,2006-11-20,100.09,45700000.0
AGG,2006-11-21,100.17,45700000.0
AGG,2006-11-22,100.2,45700000.0
AGG,2006-11-24,100.31,45700000.0
AGG,2006-11-27,100.38,45900000.0
AGG,2006-11-28,100.51,45900000.0
AGG,2006-11-29,100.49,46200000.0
AGG,2006-11-30,100.78,46300000.0
AGG,2006-12-01,100.58,46300000.0
AGG,2006-12-04,100.62,46300000.0
AGG,2006-12-05,100.63,46300000.0
AGG,2006-12-06,100.47,46800000.0
AGG,2006-12-07,100.44,46800000.0
AGG,2006-12-08,100.15,46800000.0
AGG,2006-12-11,100.32,47000000.0
AGG,2006-12-12,100.48,47000000.0
AGG,2006-12-13,100.13,47000000.0
AGG,2006-12-14,100.04,47200000.0
AGG,2006-12-15,100.06,48100000.0
AGG,2006-12-18,100.11,48500000.0
AGG,2006-12-19,100.09,48500000.0
AGG,2006-12-20,100.12,48500000.0
AGG,2006-12-21,100.34,48500000.0
AGG,2006-12-22,100.06,48500000.0
